NAME,DESCRIPTION,CTRL,CIP,FDR,AveExpr,P value,CTRL1,CTRL2,CTRL3,CIP1,CIP2,CIP3,CTRL1 CPM,CTRL2 CPM,CTRL3 CPM,CIP1 CPM,CIP2 CPM,CIP3 CPM
tpx,2-Cys peroxiredoxin,0,0.78420611302625,0.00264369822264652,6.36013267794222,0.000561381368193699,1706,1131,816,1723,1332,1738,44.314,67.244,65.323,127.247,110.153,112.366
wbpW,phosphomannose isomerase/mannose-1-phosphate guanylyl transferase,0,0.899672171906244,0.00264369822264652,6.84535125538962,0.000561158450800393,2730,1642,863,2558,2319,2060,70.913,97.626,69.086,188.914,191.775,133.184
dapB,4-hydroxy-tetrahydrodipicolinate reductase,0,0.947712725820833,0.00264546860087039,7.8014346997012,0.000562226607032594,5927,3130,1474,4305,4623,4635,153.957,186.096,117.998,317.934,382.310,299.663
ftsJ,cell division protein FtsJ,0,0.878082585220978,0.00264808971442195,7.38937917927232,0.000563611312064054,3885,2100,1498,4013,2988,3101,100.915,124.857,119.919,296.369,247.100,200.486
,hypothetical protein,0,-1.33066150682807,0.00264808971442195,1.46484047970174,0.000563723196257999,135,92,43,25,16,39,3.507,5.470,3.442,1.846,1.323,2.521
,hypothetical protein,0,1.40674241445052,0.00265508313830824,7.43006922067068,0.000565682960636544,3081,1305,1889,3712,4415,4324,80.031,77.590,151.220,274.139,365.109,279.556
,hypothetical protein,0,-1.13709065494163,0.00266293350055935,7.39224599368615,0.00056924514248253,9695,5389,1982,1523,1397,2087,251.833,320.407,158.665,112.477,115.528,134.929
recQ,ATP-dependent DNA helicase RecQ,0,-0.821972603946048,0.00266293350055935,7.98737233212875,0.000568716896104202,9768,6250,4014,2394,2548,3657,253.729,371.598,321.333,176.802,210.713,236.433
bfiR,protein BfiR,0,0.807710173766683,0.00266293350055935,3.27697445581069,0.000569001834543298,216,140,83,182,195,187,5.611,8.324,6.644,13.441,16.126,12.090
,5-formyltetrahydrofolate cyclo-ligase,0,-0.783261412276679,0.00266293350055935,7.62350375717205,0.000569226725780081,7318,4424,3395,2036,2164,2485,190.089,263.032,271.780,150.363,178.957,160.661
,hypothetical protein,0,0.80648702555139,0.0027049405456678,2.55355877412582,0.000578704683000776,140,79,50,121,94,129,3.637,4.697,4.003,8.936,7.774,8.340
ndk,nucleoside diphosphate kinase,0,-1.39910191386973,0.0027064674852999,9.36783194628154,0.000579991612957652,31950,18272,13347,4799,4295,10605,829.919,1086.374,1068.467,354.417,355.186,685.636
hisD,histidinol dehydrogenase,0,-1.06080190548775,0.0027064674852999,7.38739343597994,0.000579858048146541,8485,4281,2538,1507,1238,2620,220.403,254.530,203.174,111.295,102.379,169.389
ppiC1,peptidyl-prolyl cis-trans isomerase C1,0,0.726279427572057,0.00271372040158291,4.0912651351081,0.000582027313378346,392,222,173,299,310,356,10.182,13.199,13.849,22.082,25.636,23.016
opdE,transcriptional regulator OpdE,0,-2.27222752488106,0.00271692621583037,-1.38066263935775,0.00058319686378477,35,15,6,3,1,3,0.909,0.892,0.480,0.222,0.083,0.194
,HxcX atypical pseudopilin,0,0.969120646797961,0.00272435731553786,1.85844639476252,0.000585758571302446,78,51,27,73,76,74,2.026,3.032,2.161,5.391,6.285,4.784
wrbA,NAD(P)H dehydrogenase,0,-0.723774743327102,0.00272435731553786,6.43953257815415,0.000585454516175661,3601,2049,1215,883,865,1276,93.538,121.825,97.264,65.211,71.533,82.496
pntAB,NAD(P) transhydrogenase subunit alpha,0,0.764137863847847,0.00272774693340919,3.44944574770078,0.000586971266671164,279,132,102,213,197,217,7.247,7.848,8.165,15.731,16.291,14.030
,glutathione peroxidase,0,0.688020696648229,0.00273817658054965,4.27015766606509,0.000590100008788868,456,294,168,368,305,414,11.845,17.480,13.449,27.178,25.223,26.766
valS,valine--tRNA ligase,0,-1.05605329394895,0.00273817658054965,8.33071333202951,0.000590187075637366,17069,8624,4470,2864,2541,4761,443.377,512.746,357.837,211.513,210.134,307.809
,hypothetical protein,0,0.665311087496005,0.00274876723759481,5.80193136840353,0.000592957417228186,1444,768,505,1081,875,1162,37.509,45.662,40.427,79.834,72.360,75.126
nosL,acessory protein NosL,0,-1.21163597068514,0.00275183676310953,1.94462988291003,0.000594107741831523,193,126,50,37,40,35,5.013,7.491,4.003,2.733,3.308,2.263
,hypothetical protein,0,0.973310855403635,0.00276586153017784,2.56706528934181,0.000597626280602557,161,72,39,137,104,133,4.182,4.281,3.122,10.118,8.601,8.599
,hypothetical protein,0,0.992172919031685,0.00276680579388143,6.480289716255,0.000598321139390007,1882,932,931,2104,1714,1758,48.886,55.413,74.529,155.385,141.743,113.659
,hypothetical protein,0,0.719858503108398,0.00277377972014903,5.83080131407506,0.000600321316051412,1312,798,536,929,974,1367,34.080,47.446,42.908,68.609,80.547,88.380
,alkyl hydroperoxide reductase,0,0.984680697503339,0.00277819242082739,3.64377281837266,0.000601769193867349,249,154,120,250.6,183.946,362.606,6.468,9.156,9.606,18.507,15.212,23.443
rpsS,30S ribosomal protein S19,0,-1.18965974564351,0.00278522861671748,9.03208111234816,0.000603787363780159,29682,14145,7721,4518,3685,7810,771.006,841.000,618.089,333.664,304.740,504.934
,transcriptional regulator,0,1.01870023057438,0.00278568317552127,3.47090313287367,0.000604380082253417,220,114,125,250,204,234,5.715,6.778,10.007,18.463,16.870,15.129
ccmC,heme exporter protein CcmC,0,-0.824169254951936,0.00279170677918009,7.02300144804505,0.000606182206442511,5172,2784,2297,1286,1230,1892,134.346,165.525,183.882,94.974,101.718,122.322
atuA,hypothetical protein,0,0.963914486016701,0.00279512232634172,4.27250535983215,0.00060741970015409,479,243,145,378,284,583,12.442,14.448,11.608,27.916,23.486,37.692
phzA1,phenazine biosynthesis protein,0,0.908024691324758,0.00280037130473425,1.92009679926288,0.00060955394552225,81.8966,51.5152,31.7568,66.8182,67.5088,94.5841,2.127,3.063,2.542,4.935,5.583,6.115
priA,primosome assembly protein PriA,0,-0.705423023820999,0.00280037130473425,5.95493226940813,0.00060951706523571,2534,1480,855,635,632,904,65.822,87.994,68.445,46.896,52.265,58.446
,glutamine amidotransferase,0,0.876741673128606,0.00280434308157526,7.7267863531321,0.000610915966679868,5367,2443,1890,4976,3522,4258,139.411,145.250,151.300,367.488,291.260,275.289
,hypothetical protein,0,0.689909911708226,0.00280477664668103,6.89062001209345,0.000611507982751639,2887,1579,1151,2314,1921,2447,74.991,93.880,92.141,170.894,158.862,158.204
,hypothetical protein,0,-0.721789620093265,0.00280572935687859,6.27024838810611,0.000612213430718585,3083,2001,1019,810,815,1041,80.083,118.971,81.574,59.820,67.398,67.303
,hypothetical protein,0,0.679568685268921,0.00280751743799059,4.63792305674773,0.000613101643811675,591,376,220,488,410,495,15.352,22.355,17.612,36.040,33.906,32.003
,ABC transporter ATP-binding protein,0,0.952241875271644,0.00282412157085607,3.53122202075424,0.00061722862786849,268,162,83,290,212,217,6.961,9.632,6.644,21.417,17.532,14.030
,chemotaxis transducer,0,0.764507638488667,0.00282844414114077,5.11760377899004,0.000618675115491675,893.011,505,269,727,610,663,23.196,30.025,21.534,53.691,50.445,42.864
,C4-dicarboxylate transporter,0,0.959772651799148,0.00283060742261428,3.9760500141753,0.000619650445184677,387.586,148.641,161.559,305.822,292.781,368.671,10.068,8.838,12.933,22.586,24.212,23.835
,transcriptional regulator,0,0.805318584691666,0.00284229970580767,4.42200567678035,0.000622714233931608,431,283,227,415,358,479,11.195,16.826,18.172,30.649,29.606,30.968
,hypothetical protein,0,1.03385684051384,0.00284636842013167,2.66797691428343,0.000624110584935735,167,70,46,137,98,181,4.338,4.162,3.682,10.118,8.104,11.702
,hypothetical protein,0,0.849461382308433,0.00285109476905237,2.62079117917354,0.000625652692800741,160,76,49,105,116,148,4.156,4.519,3.923,7.754,9.593,9.569
tesB,acyl-CoA thioesterase II,0,-0.680618443804294,0.00285177262337708,6.48667256681867,0.000626307345705308,3529,2148,1245,933,976,1237,91.668,127.711,99.666,68.904,80.713,79.975
rpsQ,30S ribosomal protein S17,0,-0.886818329551909,0.0028531197950227,8.53690262962348,0.000627109353562733,17298,8723,5537,3999,3052,5271,449.325,518.632,443.253,295.335,252.393,340.782
,hypothetical protein,0,0.942366265753249,0.00285681431683009,3.93197592393809,0.000628779184268561,351,194,125,361,314,265,9.117,11.534,10.007,26.661,25.967,17.133
,hypothetical protein,0,-0.767192453084683,0.00285681431683009,8.07184969659921,0.00062893499506584,11803,6469,3703,3037,2907,3112,306.590,384.619,296.436,224.289,240.402,201.198
,hypothetical protein,0,-0.676559501856127,0.00286740179492606,6.05965814346181,0.000631774530654279,2527,1569,973,699,697,957,65.640,93.286,77.892,51.623,57.640,61.872
,hypothetical protein,0,-0.88936777856652,0.00287703854318477,8.36654516021221,0.000634408179737213,14566.7,8338.48,4824.81,3163.98,2884.5,4947.73,378.378,495.770,386.240,233.667,238.541,319.882
,hypothetical protein,0,-1.5454199252046,0.00287708263530751,-0.606506531705175,0.000634928294894899,39,19,11,4,5,7,1.013,1.130,0.881,0.295,0.413,0.453
cupB3,usher CupB3,0,0.752951436152745,0.00287719698124459,4.90592466731828,0.000635463942105644,764,449,230,588,552,577,19.845,26.696,18.412,43.425,45.649,37.304
,hypothetical protein,0,-0.899217497834443,0.00287997261599353,7.06651193314865,0.000636587879994312,5963,3330,1998,1278,1114,2100,154.892,197.987,159.946,94.383,92.125,135.770
wbpJ,glycosyl transferase WbpJ,0,-1.59956472684564,0.00288026414411607,2.32214502483229,0.00063716327615979,208,134,162,31,39,56,5.403,7.967,12.969,2.289,3.225,3.621
,hypothetical protein,0,0.892414961630347,0.00288122551715355,5.38105322160604,0.000637887075644426,1063,633,273,904,752,855,27.612,37.635,21.854,66.762,62.188,55.278
,hypothetical protein,0,0.836591720689889,0.00288598114103103,2.68852645760102,0.000639451915051935,138,89,59,139,109,130,3.585,5.292,4.723,10.265,9.014,8.405
,hypothetical protein,0,0.711790946694849,0.00289043173128819,5.15777154902557,0.000641820260477996,910,501,306,633,696,686,23.638,29.787,24.496,46.748,57.557,44.351
edd,phosphogluconate dehydratase,0,-0.941650037033201,0.00289043173128819,7.32771531999239,0.000641976322081393,8179,4574,1955,1586,1682,1802,212.454,271.950,156.504,117.130,139.097,116.503
,hypothetical protein,0,0.757957529361967,0.00289043173128819,4.84830841480857,0.000641386537473443,727,422,227,476,573,612,18.884,25.090,18.172,35.154,47.386,39.567
,oxidoreductase,0,0.992468108322414,0.00289992342949098,5.14186849147254,0.000644598910262941,795,459,276,659,521,1141,20.651,27.290,22.095,48.669,43.085,73.768
proS,proline--tRNA ligase,0,-1.10907890642053,0.00290153741295414,8.34634116773247,0.000645987130256776,15393,8033,5657,2584,2600,5177,399.842,477.607,452.860,190.834,215.013,334.704
,cyclic di-GMP phosphodiesterase,0,0.801544165681388,0.00290153741295414,7.80096369982079,0.000645517679549461,5658,2758,2006,4721,4063,4193,146.970,163.979,160.586,348.656,336.000,271.087
,hypothetical protein,0,-1.17419980593461,0.00290817179914529,8.25736306512272,0.000647980092199128,13173,6382,7265,3159,3151,2764,342.176,379.446,581.585,233.299,260.580,178.699
rplM,50S ribosomal protein L13,0,-1.54415195739805,0.00291175292229078,8.90765913896906,0.000649294557977561,25636,17264,8021,3180,2864,7770,665.909,1026.443,642.105,234.850,236.846,502.347
toxA,exotoxin A,0,-0.735629122202648,0.00292919448880699,4.44680425206011,0.000655025714203702,938,551,277,230,224,296,24.365,32.760,22.175,16.986,18.524,19.137
,hypothetical protein,0,-1.21114481793665,0.00292919448880699,3.64433157073987,0.000654442597806959,570,346,228,81,102,207,14.806,20.572,18.252,5.982,8.435,13.383
,transcriptional regulator,0,0.796812671514412,0.00292919448880699,4.76573035189601,0.000653990890883705,663,408,208,448,558,586,17.222,24.258,16.651,33.086,46.145,37.886
,branched-chain alpha-keto acid dehydrogenase subunit E2,0,1.15967560602218,0.00292919448880699,6.2800271067999,0.00065526241802122,2053,1084,409,1553,1847,1723,53.328,64.450,32.742,114.692,152.742,111.396
fusA2,elongation factor G,0,0.735259023245892,0.0029299440136338,7.60881190867288,0.000655949857230061,5333,2694,1573,3514,3512,4059,138.528,160.174,125.923,259.516,290.433,262.423
,hypothetical protein,0,-1.463130736114,0.00293325173531502,-0.288294760628432,0.000657731096937767,38,22,19,7,6,7,0.987,1.308,1.521,0.517,0.496,0.453
,hypothetical protein,0,1.43277081140872,0.00293325173531502,8.89345752399784,0.000657291331214824,8816,3419,5034,11607,10253,13115,229.001,203.279,402.987,857.202,847.897,847.913
,hypothetical protein,0,-1.34834188123051,0.00294351016130183,6.76335139785803,0.000661034940043557,4233,2383,3207,958,802,1352,109.955,141.683,256.730,70.750,66.323,87.410
glyA1,serine hydroxymethyltransferase,0,0.827060279427645,0.00294351016130183,5.55543555105329,0.000661075725422763,1292.49,646.773,338.563,848.66,765.913,1199.35,33.573,38.454,27.103,62.675,63.339,77.541
wbpH,glycosyltransferase WbpH,0,-1.30750294227406,0.00294892241919847,1.11688229256853,0.000663102102990239,105,48,51,17,21,21,2.727,2.854,4.083,1.255,1.737,1.358
,hypothetical protein,0,1.08440887590741,0.00294892241919847,5.79775760627497,0.000663337524843651,1194,541,557,1386,1180,1028,31.015,32.166,44.590,102.359,97.583,66.462
,major facilitator superfamily transporter,0,0.845354213784749,0.0029681433147085,2.87068167466867,0.000668187664780039,151,107,65,126,148,156,3.922,6.362,5.203,9.305,12.239,10.086
,hypothetical protein,0,-0.743936884510499,0.00299064464490324,4.82108260939316,0.000674215714271786,1176,686,391,300,258,425,30.547,40.787,31.301,22.156,21.336,27.477
,hypothetical protein,0,-1.07473188527876,0.00299064464490324,8.92252577394909,0.000674314235173323,19243,10298,10963,4521,4298,6331,499.848,612.274,877.621,333.886,355.434,409.313
hisE,phosphoribosyl-ATP pyrophosphatase,0,-0.773867965124192,0.00300109705287183,6.62311266169261,0.000677203379679434,3856,2047,1737,983,1063,1309,100.162,121.706,139.052,72.597,87.907,84.630
,hypothetical protein,0,-1.83401391721893,0.00301057674960445,-0.512762591877927,0.000679876565947573,32,23,21,6,3,6,0.831,1.367,1.681,0.443,0.248,0.388
,branched-chain amino acid ABC transporter permease,0,0.741498043468732,0.00303620225841815,2.9517897266327,0.00068620217797139,189,110,65,155,132,155,4.909,6.540,5.203,11.447,10.916,10.021
,hypothetical protein,0,0.672823556624811,0.00303906511982309,7.39109124394903,0.000687388332051524,4303,2286,1541,3108,2666,3644,111.773,135.916,123.362,229.533,220.471,235.593
,dihydroorotase,0,-0.972684471983107,0.00304102682961125,7.07900120978992,0.000688371515803434,6991,3880,1657,1341,1467,1413,181.595,230.688,132.648,99.036,121.317,91.354
glmS,glucosamine--fructose-6-phosphate aminotransferase,0,-0.944143549242789,0.00304360602108163,7.15155554207547,0.000689495279212566,7315,3719,1856,1319,1215,2088,190.011,221.116,148.578,97.411,100.477,134.994
,hypothetical protein,0,-0.760455072831096,0.00304581328775747,5.676954703211,0.00069053563628775,1917,1127,878,500,527,732,49.795,67.007,70.287,36.926,43.582,47.325
xenB,xenobiotic reductase,0,1.00520256005191,0.00304820489223045,5.54644247017696,0.000691618601589986,1260,625,293,1154,877,910,32.729,37.160,23.456,85.225,72.526,58.833
serA,D-3-phosphoglycerate dehydrogenase,0,-0.831311014270835,0.0030484493799832,8.42203787660733,0.0006925069849806,14634,8070,5217,3463,3067,5094,380.126,479.807,417.636,255.750,253.633,329.338
crfX,hypothetical protein,0,-0.923136704089859,0.0030484493799832,7.58309363249995,0.000692755660060045,7583,4245,3617,1664,1905,2756,196.973,252.389,289.552,122.890,157.539,178.181
,hypothetical protein,0,1.09482034241594,0.00305009545527212,3.55990792763516,0.000693889781846786,214,135,120,248,288,219,5.559,8.027,9.606,18.315,23.817,14.159
,transcriptional regulator,0,0.8159299464325,0.00305009545527212,3.05567368112792,0.000694211898015635,198,129,60,168,151,170,5.143,7.670,4.803,12.407,12.487,10.991
,short-chain dehydrogenase,0,0.682736929812163,0.00305116883385528,4.76140041306758,0.000694997477855274,672,364,258,549,436,536,17.456,21.642,20.654,40.545,36.056,34.654
,hypothetical protein,0,0.652924875167804,0.00305698489886425,4.80848962824822,0.00069686457247482,736,394,247,521,487,542,19.118,23.426,19.773,38.477,40.274,35.041
nrdR,transcriptional regulator NrdR,0,-0.905551482938409,0.00306889009794095,6.61742273603032,0.000700122878472957,4168,2244,1667,806,982,1484,108.266,133.419,133.448,59.525,81.209,95.944
prfB,peptide chain release factor 1,0,-0.891955609444583,0.00307302303360435,8.24043768263635,0.0007021560523829,13163,6863,4959,2833,2674,4615,341.916,408.044,396.983,209.223,221.133,298.370
sbcB,exonuclease I,0,-0.701922644141741,0.00307302303360435,7.01694168450122,0.000701648231965716,4838,2929,2034,1393,1289,1865,125.670,174.146,162.828,102.876,106.597,120.576
thiD,phosphomethylpyrimidine kinase,0,-0.8804990161884,0.00308466814806647,6.35404828542185,0.000705911284549537,3599,1956,1254,682,807,1260,93.486,116.295,100.386,50.367,66.737,81.462
,hypothetical protein,0,1.27059185884215,0.00308466814806647,6.32614932520639,0.000705866933707823,1274,724,958,1749,1675,2106,33.093,43.046,76.691,129.167,138.518,136.158
,ATP-dependent RNA helicase,0,-0.831129423200329,0.00309901061772796,6.55685517940062,0.000709743251283804,4100,2641,1187,902,966,1271,106.500,157.022,95.023,66.615,79.886,82.173
,hypothetical protein,0,0.911884990374544,0.003102126342841,3.09009818128833,0.000711557452775131,185,104,80,181,178,154,4.805,6.183,6.404,13.367,14.720,9.956
iscR,HTH-type transcriptional regulator,0,-1.06622909693165,0.003102126342841,6.69773893263039,0.000711259363333468,4319,2395,2085,866,833,1644,112.188,142.396,166.910,63.956,68.887,106.288
,hypothetical protein,0,0.931143773916586,0.00311427847682653,6.63193871501197,0.000715344222509945,2275,1458,723,1930,2307,1822,59.094,86.686,57.878,142.535,190.783,117.796
hcpB,secreted protein Hcp,0,-0.941634211778805,0.00311427847682653,3.35580218918371,0.000715449818607479,461.577,312.399,125.205,103.983,97.2632,126.533,11.990,18.574,10.023,7.679,8.043,8.181
